ISO3,DataId,Indicator,Value,Precision,DHS_CountryCode,CountryName,SurveyYear,SurveyId,IndicatorId,IndicatorOrder,IndicatorType,CharacteristicId,CharacteristicOrder,CharacteristicCategory,CharacteristicLabel,ByVariableId,ByVariableLabel,IsTotal,IsPreferred,SDRID,RegionId,SurveyYearLabel,SurveyType,DenominatorWeighted,DenominatorUnweighted,CILow,CIHigh,LevelRank
KEN,404188,Children with diarrhea,18,1,KE,Kenya,1989,KE1989DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCDIA,,1989,DHS,4080,3973,,,
KEN,391160,Children with diarrhea,12.7,1,KE,Kenya,1989,KE1989DHS,CH_DIAR_C_DIA,94066010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCDIA,,1989,DHS,6589,6407,,,
KEN,413135,Number of children born in the last five (or three) years,4080,0,KE,Kenya,1989,KE1989DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCNUM,,1989,DHS,,3973,,,
KEN,398677,Number of children born in the last five (or three) years,6589,0,KE,Kenya,1989,KE1989DHS,CH_DIAR_C_NUM,94066030,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCNUM,,1989,DHS,,6407,,,
KEN,266141,Number of children born in the last five (or three) years (unweighted),3973,0,KE,Kenya,1989,KE1989DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIARCUNW,,1989,DHS,4080,,,,
KEN,341587,Number of children born in the last five (or three) years (unweighted),6407,0,KE,Kenya,1989,KE1989DHS,CH_DIAR_C_UNW,94066040,U,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIARCUNW,,1989,DHS,6589,,,,
KEN,217366,Feeding practices during diarrhea: Increased amount of fluids,28.2,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLMR,,1989,DHS,735,736,,,
KEN,463848,Feeding practices during diarrhea: Increased amount of fluids,28.7,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_LMR,94136010,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLMR,,1989,DHS,838,833,,,
KEN,217326,Feeding practices during diarrhea: Same amount of fluids,71.8,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLSM,,1989,DHS,735,736,,,
KEN,463854,Feeding practices during diarrhea: Same amount of fluids,71.3,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_LSM,94136020,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLSM,,1989,DHS,838,833,,,
KEN,217329,Feeding practices during diarrhea: Total,100,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCLTO,,1989,DHS,735,736,,,
KEN,463849,Feeding practices during diarrhea: Total,100,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_LTO,94136080,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCLTO,,1989,DHS,838,833,,,
KEN,217327,Feeding practices during diarrhea: Increased amount of food,5.6,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFMR,,1989,DHS,735,736,,,
KEN,463851,Feeding practices during diarrhea: Increased amount of food,5.8,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FMR,94136090,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFMR,,1989,DHS,838,833,,,
KEN,217328,Feeding practices during diarrhea: Same amount of food,94.4,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFSM,,1989,DHS,735,736,,,
KEN,463853,Feeding practices during diarrhea: Same amount of food,94.2,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FSM,94136100,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFSM,,1989,DHS,838,833,,,
KEN,217330,Feeding practices during diarrhea: Total,100,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFTO,,1989,DHS,735,736,,,
KEN,463850,Feeding practices during diarrhea: Total,100,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FTO,94136170,T,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFTO,,1989,DHS,838,833,,,
KEN,217331,Feeding practices during diarrhea: Given increased fluids and continued feeding,28.2,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFCF,,1989,DHS,735,736,,,
KEN,463852,Feeding practices during diarrhea: Given increased fluids and continued feeding,28.7,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FCF,94136180,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFCF,,1989,DHS,838,833,,,
KEN,217332,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",69.6,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCFAL,,1989,DHS,735,736,,,
KEN,463855,"Feeding practices during diarrhea: Continued feeding, and ORT and/or increased fluids",70.1,1,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_FAL,94136190,I,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCFAL,,1989,DHS,838,833,,,
KEN,109119,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,735,0,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCNUM,,1989,DHS,,736,,,
KEN,463856,Number of children born in the last five (or three) years who had diarrhea in the last two weeks,838,0,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_NUM,94136200,D,1000,0,Total,Total,14001,Five years preceding the survey,1,1,CHDIFPCNUM,,1989,DHS,,833,,,
KEN,217363,Number of children born in the last five (or three) years who had diarrhea in the last two weeks (unweighted),736,0,KE,Kenya,1989,KE1989DHS,CH_DIFP_C_UNW,94136210,U,1000,0,Total,Total,14000,Three years preceding the survey,1,0,CHDIFPCUNW,,1989,DHS,735,,,,
